Driver_ID,Age,Experience_Years,Average_Speed,Harsh_Braking_Count,Night_Driving_Hours,Distance_Per_Day,Mobile_Usage_Time,Traffic_Violations,Accident_History,Driving_Score,Risk_Level,Insurance_Premium
DRV03351,55,33,80.7,1,4.8,33.6,8.9,0,1,71,Medium,11058.26
DRV03352,63,25,65.6,2,1.9,76.8,14.6,1,0,89,Low,6510.39
DRV03353,68,30,75.0,5,1.1,5,7.3,0,1,81,Low,7016.88
DRV03354,53,5,62.2,0,10,31.7,8.5,2,2,36,High,18818.4
DRV03355,44,18,39.6,0,3.9,50.3,9.9,0,1,93,Low,6420.39
DRV03356,38,20,33.4,2,1.3,87.8,4.7,1,0,98,Low,5439.01
DRV03357,36,12,56.2,2,7.5,5,11.3,0,1,67,Medium,11707.36
DRV03358,58,4,97.6,7,3.4,74.8,5.8,1,2,32,High,18857.25
DRV03359,28,4,53.9,3,1.5,64.3,10.9,7,0,41,High,20018.63
DRV03360,44,2,32.1,5,4.5,41.6,8.8,0,3,44,High,18539.04
DRV03361,26,7,77.5,1,4.4,25.6,10.4,0,0,71,Medium,10400.85
DRV03362,25,3,61.3,5,4.4,29.3,8.7,1,1,53,Medium,12657.02
DRV03363,48,28,53.0,1,4.5,50.9,4.7,0,0,100,Low,5038.35
DRV03364,27,7,65.0,0,4.4,67.7,11.3,1,0,77,Low,7512.49
DRV03365,59,40,74.3,0,3.0,88.0,7.1,2,0,89,Medium,10013.36
DRV03366,65,17,60.9,2,1.1,68.1,2.3,2,0,85,Medium,10234.28
DRV03367,28,0,89.3,0,1.8,34.0,1.8,3,0,60,Medium,13456.02
DRV03368,33,5,83.7,1,5.5,41.7,4.4,0,0,76,Low,7159.83
DRV03369,54,24,64.6,5,3.4,41.7,7.0,0,2,76,Medium,12375.39
DRV03370,19,0,64.7,0,3.8,13.3,18.7,3,0,58,Medium,14196.08
DRV03371,41,3,48.1,1,4.1,5.3,21.7,0,0,76,Low,7524.44
DRV03372,35,6,56.7,0,7.9,62.9,4.8,0,0,85,Low,6875.14
DRV03373,47,8,29.2,8,5.7,8.4,6.0,0,0,72,Medium,9443.37
DRV03374,62,41,26.4,2,1.5,56.7,2.9,0,0,100,Low,4629.1
DRV03375,31,8,64.2,0,1.5,101.7,1.7,0,0,96,Low,5213.86
DRV03376,34,8,37.1,3,2.6,37.8,3.0,0,0,90,Low,5813.55
DRV03377,58,19,72.6,0,3.9,71.2,3.4,0,0,97,Low,4667.99
DRV03378,65,2,49.0,0,1.2,81.0,8.4,1,0,86,Low,7986.73
DRV03379,20,1,63.7,0,4.2,73.4,0.7,1,2,63,Medium,14697.08
DRV03380,29,4,47.9,1,1.9,59.4,33.5,0,1,71,Medium,12075.71
DRV03381,43,23,60.9,4,3.1,95.5,3.1,0,0,92,Low,6146.38
DRV03382,61,29,76.2,0,4.0,104.6,7.0,0,0,95,Low,5086.34
DRV03383,42,2,42.5,2,1.2,49.5,10.5,4,2,40,High,20107.38
DRV03384,55,35,69.5,1,3.3,128.2,22.5,0,2,73,Medium,12556.7
DRV03385,54,11,67.9,2,2.3,28.1,23.2,0,1,69,Medium,10627.97
DRV03386,19,1,56.3,0,0.5,48.5,9.0,0,0,96,Low,7051.64
DRV03387,70,11,37.2,3,4.4,48.2,13.3,0,0,86,Low,5735.99
DRV03388,26,3,54.4,11,5.7,7.8,10.3,0,1,52,Medium,14022.01
DRV03389,23,4,68.5,0,0.8,19.0,12.3,1,1,72,Medium,12293.35
DRV03390,19,0,61.0,2,2.1,86.2,9.6,0,0,87,Low,7275.1
DRV03391,63,45,47.8,0,7.1,49.5,5.1,1,0,90,Low,6053.62
DRV03392,29,9,73.8,1,0.8,37.3,6.8,1,0,89,Low,6781.98
DRV03393,67,18,72.0,8,1.6,11.6,8.4,3,3,31,High,19483.33
DRV03394,27,9,36.1,9,3.0,70.0,2.7,2,0,65,Medium,11874.86
DRV03395,65,36,76.5,3,2.3,73.6,8.1,0,1,66,Medium,10562.93
DRV03396,68,4,75.4,5,2.7,43.0,7.1,1,0,71,Medium,11485.36
DRV03397,70,26,44.0,5,1.1,35.5,11.9,1,2,67,Medium,13328.92
DRV03398,65,17,65.9,14,1.9,82.2,8.3,0,0,67,Medium,9640.62
DRV03399,35,4,61.1,0,2.0,57.9,3.0,0,0,98,Low,6267.43
DRV03400,64,43,26.3,1,1.5,23.3,2.8,0,0,100,Low,5624.39
DRV03401,18,0,59.7,0,2.0,75.1,6.5,0,0,94,Low,8312.88
DRV03402,36,7,73.8,0,4.9,58.3,2.1,0,1,77,Low,7293.12
DRV03403,58,5,48.3,8,1.5,5,13.7,0,0,69,Medium,11019.13
DRV03404,54,9,54.6,2,3.5,35.4,14.1,0,1,75,Low,7512.53
DRV03405,50,19,53.4,3,3.8,57.9,2.8,1,3,57,High,17773.27
DRV03406,36,6,68.6,1,2.6,60.7,4.8,0,1,74,Medium,11459.29
DRV03407,42,2,42.6,0,1.8,58.7,15.5,1,1,72,Medium,13022.2
DRV03408,26,7,52.4,2,6.1,21.7,4.1,0,1,74,Medium,11402.57
DRV03409,61,24,45.4,17,2.7,29.8,11.3,0,1,57,Medium,12089.52
DRV03410,46,17,78.2,1,5.1,32.7,15.9,0,2,65,Medium,11890.95
DRV03411,27,5,39.7,2,2.2,88.7,5.5,0,0,92,Low,7390.96
DRV03412,35,1,62.7,0,2.4,96.2,6.9,0,0,90,Low,7172.8
DRV03413,40,21,58.3,1,2.6,14.8,4.8,0,0,100,Low,5178.36
DRV03414,31,2,25,2,1.5,5,6.3,0,1,76,Low,8601.2
DRV03415,56,29,71.2,1,2.3,29.8,16.5,0,0,85,Low,4588.18
DRV03416,32,7,54.3,2,3.2,33.2,9.1,1,0,82,Low,7882.43
DRV03417,56,21,52.0,1,2.3,61.0,14.9,0,1,90,Low,7106.39
DRV03418,44,7,59.1,3,2.9,39.6,6.7,0,0,90,Low,7334.62
DRV03419,57,19,63.8,9,5.3,42.7,6.3,2,0,57,Medium,11580.58
DRV03420,37,4,25,2,4.8,29.6,15.9,1,0,72,Medium,12000.72
DRV03421,42,7,74.7,13,4.1,56.1,1.3,0,1,52,Medium,12312.42
DRV03422,36,0,28.1,13,1.9,51.5,2.9,0,1,54,Medium,13182.34
DRV03423,27,9,61.1,0,2.1,54.4,4.2,0,1,93,Low,7320.22
DRV03424,61,28,67.3,4,1.6,76.0,13.0,0,1,79,Low,7506.75
DRV03425,52,18,51.8,1,1.5,91.8,20.5,0,2,82,Medium,11173.4
DRV03426,39,2,53.8,4,3.7,45.0,11.5,0,0,79,Low,7032.6
DRV03427,67,16,44.1,6,0.5,14.6,18.5,5,2,34,High,20317.3
DRV03428,48,23,91.6,0,5.5,5,1.7,1,2,65,Medium,13534.27
DRV03429,27,1,44.1,0,2.4,27.0,8.6,0,0,87,Low,6822.03
DRV03430,58,33,63.1,6,0.4,54.6,30.0,0,2,67,Medium,12594.18
DRV03431,18,0,65.0,1,4.1,13.9,20.9,0,0,80,Low,8761.64
DRV03432,30,5,50.7,4,3.4,88.3,3.9,1,0,74,Medium,9942.37
DRV03433,27,0,60.8,1,0.8,74.9,12.9,0,0,85,Low,6453.54
DRV03434,26,8,75.5,3,1.6,27.7,20.9,0,0,76,Low,6708.97
DRV03435,31,8,64.3,17,7.7,69.6,6.1,2,1,20,High,18575.99
DRV03436,57,36,54.7,3,3.6,31.1,0.2,4,1,68,Medium,12606.95
DRV03437,61,23,52.1,1,1.1,29.6,2.0,1,1,94,Low,6643.28
DRV03438,30,10,62.9,4,2.9,56.4,1.9,0,2,58,Medium,11346.83
DRV03439,33,2,103.7,0,5.1,59.3,1.9,0,1,62,Medium,13188.21
DRV03440,66,38,37.4,6,2.8,57.2,8.5,1,0,76,Low,6242.17
DRV03441,59,13,58.9,0,2.2,53.0,8.5,1,0,96,Low,5897.8
DRV03442,44,5,66.9,1,3.8,57.5,11.5,3,3,36,High,20243.1
DRV03443,22,4,78.7,5,2.0,38.8,4.6,2,1,52,Medium,13051.18
DRV03444,70,11,48.3,1,3.3,68.3,38.0,0,1,70,Medium,11485.61
DRV03445,49,31,55.6,3,9.2,27.2,1.9,1,1,76,Low,7586.88
DRV03446,22,0,41.9,1,1.1,72.4,6.7,0,2,68,Medium,13632.73
DRV03447,57,31,54.3,5,0.6,43.0,15.8,0,3,58,High,17646.15
DRV03448,68,11,53.9,1,2.6,47.8,6.6,1,0,87,Low,6317.68
DRV03449,39,5,79.0,6,3.7,74.1,23.7,0,2,48,High,18166.84
DRV03450,26,7,47.8,5,2.9,62.7,9.4,1,0,71,Medium,10871.74
DRV03451,41,17,36.9,3,1.6,25.5,12.9,1,2,72,Medium,12746.63
DRV03452,32,5,78.3,3,2.2,31.8,17.0,0,0,80,Low,7457.96
DRV03453,22,4,78.1,5,2.9,67.0,3.2,1,0,67,Medium,12033.14
DRV03454,52,6,62.8,4,1.9,44.6,6.5,1,0,74,Medium,10109.21
DRV03455,35,1,82.6,3,2.3,54.6,5.5,0,1,65,Medium,12702.38
DRV03456,63,19,70.5,9,7.5,78.8,4.3,3,0,40,High,16012.69
DRV03457,53,28,64.6,4,2.0,67.0,11.9,1,1,86,Low,7678.2
DRV03458,46,26,69.1,4,0.4,5,7.9,0,0,96,Low,5912.91
DRV03459,24,1,63.1,7,1.5,30.9,6.4,0,2,53,Medium,13801.06
DRV03460,47,23,73.2,3,1.1,57.3,12.6,1,0,81,Low,5653.72
DRV03461,56,1,55.0,2,1.3,50.0,1.0,0,1,82,Low,7987.1
DRV03462,57,16,43.9,6,3.9,71.9,5.5,0,0,82,Low,5608.18
DRV03463,31,7,37.8,4,1.8,85.4,5.2,0,1,78,Low,7783.39
DRV03464,53,33,81.8,4,5.5,70.2,9.4,1,0,71,Medium,11124.42
DRV03465,28,4,88.3,0,3.0,73.5,2.8,0,1,72,Medium,12748.69
DRV03466,49,2,72.0,0,0.6,15.7,3.5,0,0,89,Low,5926.31
DRV03467,38,3,42.7,8,3.7,30.5,5.4,0,1,65,Medium,11277.28
DRV03468,60,21,79.4,0,6.7,46.3,10.3,0,0,87,Low,6145.39
DRV03469,69,49,35.9,1,4.3,5,9.9,0,0,100,Low,5473.71
DRV03470,39,21,48.4,4,4.5,50.5,4.9,0,0,85,Low,5746.83
DRV03471,21,0,48.0,0,4.2,32.4,2.5,0,1,78,Low,8806.79
DRV03472,26,1,63.6,2,6.5,31.0,5.9,0,1,61,Medium,12756.65
DRV03473,26,1,58.5,5,0.5,30.0,2.9,2,0,82,Medium,11521.75
DRV03474,70,37,48.2,6,0.8,76.4,5.9,2,0,79,Medium,11679.48
DRV03475,55,17,56.4,1,3.0,22.3,9.8,0,0,100,Low,5964.63
DRV03476,44,7,38.7,11,2.0,34.6,7.2,0,0,69,Medium,11269.59
DRV03477,63,32,58.8,6,2.0,18.4,1.0,0,0,95,Low,5815.33
DRV03478,53,18,64.6,3,1.6,62.6,12.9,0,0,89,Low,5308.12
DRV03479,48,28,84.6,22,5.8,47.9,5.3,0,0,32,High,16901.69
DRV03480,68,0,51.5,4,1.8,5,5.9,0,2,61,Medium,13522.24
DRV03481,46,9,76.6,1,4.9,31.3,5.1,2,1,56,Medium,12260.11
DRV03482,49,29,68.0,0,4.5,106.1,15.6,1,0,83,Low,6559.93
DRV03483,23,4,35.2,5,2.4,21.9,2.1,1,0,76,Low,7435.93
DRV03484,63,42,64.8,0,1.3,54.8,23.8,0,0,93,Low,5291.97
DRV03485,30,3,46.4,4,1.9,21.2,16.9,0,1,68,Medium,13017.78
DRV03486,54,13,61.6,5,7.9,60.5,1.2,1,3,39,High,18500.11
DRV03487,30,3,73.4,0,3.3,73.8,10.0,0,0,84,Low,7526.58
DRV03488,19,1,64.3,9,1.3,56.8,23.2,0,1,54,Medium,13970.29
DRV03489,25,2,48.6,1,4.6,50.6,11.8,0,0,85,Low,7128.35
DRV03490,23,4,39.5,1,2.7,54.5,39.2,2,0,57,Medium,13310.11
DRV03491,19,0,42.4,0,2.5,52.9,9.4,4,0,58,Medium,14518.61
DRV03492,52,22,44.4,3,4.5,51.7,13.9,1,0,83,Low,6293.95
DRV03493,22,3,58.7,0,1.3,55.4,10.9,0,2,77,Medium,13047.36
DRV03494,25,1,73.1,10,5.9,75.2,3.7,0,0,52,Medium,12310.94
DRV03495,36,17,56.3,1,1.2,33.4,15.1,0,0,96,Low,5234.89
DRV03496,40,19,63.1,1,1.6,45.6,3.8,0,4,64,High,18267.17
DRV03497,42,23,63.4,9,3.1,36.0,6.2,0,1,74,Medium,11060.52
DRV03498,28,2,50.6,4,2.3,86.8,5.5,0,1,70,Medium,11850.09
DRV03499,32,7,84.6,12,4.5,71.0,18.9,0,3,20,High,20428.76
DRV03500,25,5,47.3,8,3.7,63.1,18.4,1,0,59,Medium,12225.72
DRV03501,40,0,52.5,7,3.0,31.3,2.1,2,0,63,Medium,12363.17
DRV03502,51,23,94.5,4,2.1,5,8.9,0,0,80,Low,6263.13
DRV03503,26,5,54.3,3,4.6,5,20.0,0,0,71,Medium,10934.34
DRV03504,34,15,72.8,0,5.1,28.7,10.5,0,1,84,Low,6614.82
DRV03505,32,0,58.4,3,3.5,36.6,8.7,2,1,55,Medium,13935.79
DRV03506,56,14,44.5,6,2.6,5.3,17.0,0,0,82,Low,6793.95
DRV03507,24,0,76.4,5,4.3,21.1,29.7,0,0,56,Medium,11634.54
DRV03508,40,14,68.2,0,3.7,53.5,2.4,0,0,98,Low,4899.12
DRV03509,24,4,67.0,3,4.7,44.3,9.8,0,0,76,Low,7079.05
DRV03510,64,46,36.8,0,8.1,43.1,18.9,0,1,78,Low,7597.33
DRV03511,47,18,74.8,6,1.6,57.4,13.8,1,1,58,Medium,12014.05
DRV03512,49,19,53.7,0,3.0,51.9,12.5,0,0,96,Low,5896.59
DRV03513,68,25,34.4,3,3.2,80.7,2.8,1,0,96,Low,6665.2
DRV03514,53,13,85.0,0,0.9,7.0,3.2,0,2,73,Medium,11856.62
DRV03515,42,18,62.2,3,0.2,65.9,9.2,2,2,76,Medium,13307.24
DRV03516,36,9,82.9,11,1.3,68.3,3.7,0,1,62,Medium,11842.24
DRV03517,39,16,52.5,2,0.9,39.0,9.7,0,0,100,Low,4734.54
DRV03518,56,24,56.2,0,1.8,53.9,10.4,0,0,100,Low,4620.34
DRV03519,21,2,44.9,3,1.1,5,3.1,0,0,88,Low,7306.44
DRV03520,61,12,63.3,2,5.1,59.4,2.9,0,2,70,Medium,11470.89
DRV03521,37,16,65.5,5,3.6,38.0,4.4,2,2,50,Medium,13170.5
DRV03522,62,37,72.3,8,6.2,35.2,11.7,0,1,56,Medium,11225.7
DRV03523,59,19,70.1,9,4.4,21.1,8.2,0,2,63,Medium,12475.11
DRV03524,58,32,73.1,9,2.2,16.3,23.6,0,0,71,Medium,10904.26
DRV03525,55,13,51.5,9,2.9,36.8,22.7,0,0,69,Medium,10025.21
DRV03526,36,4,44.3,3,7.1,48.0,15.8,0,0,72,Medium,11002.62
DRV03527,19,0,38.6,1,2.6,11.4,7.2,0,0,91,Low,7739.21
DRV03528,33,9,61.5,1,2.2,27.1,23.0,1,0,85,Low,7121.34
DRV03529,70,23,61.0,1,0.2,12.5,4.8,0,0,100,Low,5638.81
DRV03530,58,25,77.7,9,4.8,62.7,0.6,2,0,65,Medium,11940.66
DRV03531,51,6,38.1,0,2.3,13.3,3.8,0,0,96,Low,5666.26
DRV03532,20,2,60.5,9,2.8,25.0,1.1,1,1,56,Medium,13517.14
DRV03533,69,23,79.5,3,4.5,61.8,3.5,0,0,83,Low,6334.53
DRV03534,36,4,42.4,0,0.2,56.2,4.1,2,2,68,Medium,13345.47
DRV03535,32,11,53.7,1,6.0,40.0,5.0,2,2,54,Medium,13638.53
DRV03536,24,2,82.4,2,1.5,5,15.1,1,2,47,High,19059.83
DRV03537,64,12,71.0,8,0.7,14.5,16.7,0,1,62,Medium,11866.91
DRV03538,21,2,35.1,1,3.7,40.9,9.7,1,3,41,High,19757.52
DRV03539,59,19,47.0,9,3.6,76.4,4.1,0,0,80,Low,6950.08
DRV03540,35,4,59.6,1,4.0,50.3,3.0,0,0,91,Low,6188.56
DRV03541,54,2,54.9,3,2.4,22.6,4.1,0,0,87,Low,8015.92
DRV03542,18,0,57.4,0,2.2,14.2,4.4,1,2,62,Medium,14970.72
DRV03543,47,26,68.4,0,1.3,16.0,6.3,2,1,92,Medium,12641.32
DRV03544,65,7,71.7,2,4.8,56.5,4.4,0,0,83,Low,6928.74
DRV03545,39,13,45.9,3,2.9,38.1,6.5,1,0,83,Low,6030.03
DRV03546,55,5,88.3,6,1.8,20.4,8.6,0,1,58,Medium,12416.14
DRV03547,67,12,68.5,5,0.0,27.9,3.5,1,1,72,Medium,10784.4
DRV03548,27,7,50.6,1,4.7,49.3,1.8,2,1,63,Medium,13231.25
DRV03549,42,19,37.7,4,3.3,27.9,5.7,0,0,95,Low,6417.35
DRV03550,23,0,46.6,4,2.1,84.5,4.0,0,0,79,Low,8020.65
DRV03551,68,0,52.3,2,1.3,8.9,18.3,2,0,66,Medium,12094.86
DRV03552,40,12,78.5,0,2.8,68.5,22.2,0,1,71,Medium,11632.79
DRV03553,38,8,46.5,0,2.9,93.3,6.8,2,0,72,Medium,11113.98
DRV03554,25,4,81.9,5,6.9,21.5,10.0,0,1,52,Medium,12813.9
DRV03555,68,15,55.1,1,5.8,32.7,10.1,2,0,83,Medium,10995.34
DRV03556,39,0,25,2,0.5,67.4,14.0,0,0,87,Low,7426.99
DRV03557,21,3,41.6,1,2.4,46.0,9.9,1,0,83,Low,8377.23
DRV03558,61,16,63.7,1,6.8,72.2,0.6,0,1,87,Low,6780.16
DRV03559,24,3,44.7,3,4.0,26.2,12.1,0,0,74,Medium,10948.79
DRV03560,32,8,62.1,3,3.0,38.5,2.7,0,0,95,Low,6599.56
DRV03561,47,13,57.7,0,3.4,36.8,15.6,0,0,91,Low,6525.43
DRV03562,39,4,49.4,0,0.9,17.5,25.4,0,1,72,Medium,11833.88
DRV03563,22,1,77.1,6,1.0,64.6,16.9,0,3,39,High,19133.14
DRV03564,40,10,28.7,2,2.4,8.3,10.4,0,2,69,Medium,11926.52
DRV03565,42,6,43.5,2,6.4,33.0,16.0,0,2,59,Medium,13229.47
DRV03566,25,3,58.7,0,2.5,42.9,6.3,2,3,45,High,19762.54
DRV03567,59,18,45.5,4,3.5,57.1,26.9,0,1,68,Medium,11136.96
DRV03568,66,8,85.4,2,10,15.9,5.8,1,0,58,Medium,11416.58
DRV03569,31,4,59.4,0,5.3,24.7,16.0,2,1,59,Medium,13868.98
DRV03570,35,9,39.5,1,0.8,51.6,5.1,1,2,73,Medium,12307.32
DRV03571,23,0,33.4,7,1.1,67.1,8.8,0,1,72,Medium,12589.11
DRV03572,44,26,52.9,1,4.1,48.1,7.5,0,0,99,Low,5354.89
DRV03573,65,43,47.9,2,1.0,42.2,3.0,1,2,80,Medium,12971.88
DRV03574,35,1,49.4,5,3.3,35.5,15.6,0,1,69,Medium,12228.04
DRV03575,21,1,60.1,2,1.9,49.7,7.2,0,0,83,Low,7483.94
DRV03576,63,41,43.9,2,2.0,27.6,13.5,1,2,65,Medium,12568.29
DRV03577,23,0,52.3,2,2.6,79.3,13.0,0,2,64,Medium,14105.92
DRV03578,63,36,60.4,3,4.6,37.8,20.9,3,1,49,High,16239.55
DRV03579,43,16,70.4,4,4.1,24.5,4.3,1,0,79,Low,6610.8
DRV03580,38,4,57.5,5,0.5,58.8,8.0,7,0,32,High,20431.2
DRV03581,36,11,52.8,4,4.4,49.2,1.4,4,1,44,High,17589.82
DRV03582,55,30,84.0,0,2.5,61.7,18.9,0,0,96,Low,5887.72
DRV03583,30,5,53.6,5,5.9,68.1,15.6,1,1,57,Medium,12599.83
DRV03584,41,7,63.9,8,6.3,46.9,20.7,0,3,26,High,19409.29
DRV03585,63,16,62.9,2,1.7,64.4,6.1,0,0,97,Low,5140.89
DRV03586,50,30,69.0,7,6.2,30.6,9.3,1,1,63,Medium,11741.31
DRV03587,59,39,59.9,0,1.1,53.8,11.0,1,2,84,Medium,11594.89
DRV03588,19,1,51.2,0,1.1,25.0,14.8,0,0,98,Low,8131.48
DRV03589,62,41,71.8,3,2.5,44.6,5.7,4,0,62,Medium,11165.45
DRV03590,45,24,48.5,5,2.4,47.3,9.2,3,0,76,Medium,11825.56
DRV03591,30,11,45.8,0,2.4,20.9,0.2,4,1,67,Medium,13206.07
DRV03592,46,18,75.9,5,2.0,16.4,10.1,3,0,65,Medium,11787.0
DRV03593,52,31,31.2,2,6.7,47.8,11.6,0,1,73,Medium,10608.69
DRV03594,64,19,42.6,4,4.1,31.0,4.1,0,0,84,Low,5350.82
DRV03595,50,30,82.0,2,2.4,53.9,21.7,1,0,69,Medium,10771.04
DRV03596,42,10,62.7,1,0.3,78.8,4.9,0,0,100,Low,5640.02
DRV03597,28,6,37.1,4,2.4,72.9,11.8,0,3,50,High,17898.96
DRV03598,24,2,59.2,12,2.7,34.4,14.6,0,0,52,Medium,11862.46
DRV03599,50,3,51.9,0,1.7,49.1,26.7,1,0,73,Medium,11002.96
DRV03600,33,12,41.5,4,6.2,26.8,4.9,1,0,76,Low,7295.49
DRV03601,46,26,40.7,3,7.0,60.3,10.3,0,2,61,Medium,12380.07
DRV03602,42,11,61.7,1,3.1,60.0,12.7,1,0,86,Low,6726.51
DRV03603,58,23,72.1,2,2.4,71.5,1.4,0,0,91,Low,4819.44
DRV03604,57,22,73.0,0,5.5,56.5,13.6,0,0,85,Low,6089.99
DRV03605,46,25,62.7,13,4.8,5,12.7,6,4,20,High,24522.48
DRV03606,46,8,73.8,6,0.5,32.4,9.7,0,3,50,High,18382.86
DRV03607,63,15,58.7,3,3.0,67.4,7.0,0,1,77,Low,6324.0
DRV03608,66,25,65.7,1,2.5,54.5,9.3,1,0,92,Low,5308.7
DRV03609,60,33,56.9,0,8.5,51.2,16.9,1,1,75,Low,8207.97
DRV03610,55,32,27.1,10,3.8,70.3,0.9,2,1,55,Medium,13272.08
DRV03611,65,14,45.7,1,1.6,75.2,7.6,0,0,100,Low,5545.79
DRV03612,54,28,49.2,0,2.7,51.7,7.5,1,0,97,Low,7056.79
DRV03613,18,0,49.4,5,5.9,48.3,9.5,2,4,20,High,23097.59
DRV03614,45,22,28.9,4,2.3,29.8,7.5,0,3,57,High,16957.74
DRV03615,27,0,25.5,0,2.5,48.6,11.7,2,0,76,Medium,12412.67
DRV03616,38,11,71.7,0,1.1,40.5,6.3,0,1,83,Low,6679.43
DRV03617,23,3,40.3,0,0.6,66.8,6.4,0,0,100,Low,6764.65
DRV03618,61,27,37.5,0,2.7,26.3,8.1,1,1,82,Low,7218.65
DRV03619,20,2,66.1,0,7.9,15.5,15.7,1,2,48,High,19228.52
DRV03620,26,8,25,2,4.1,80.9,11.6,0,3,61,High,17983.44
DRV03621,53,18,66.4,2,0.6,52.7,1.9,1,0,98,Low,6179.15
DRV03622,34,11,57.3,2,1.8,18.6,2.2,0,0,100,Low,5254.93
DRV03623,45,11,75.7,3,1.4,46.3,9.1,0,0,86,Low,6323.98
DRV03624,68,46,72.7,22,3.9,54.8,5.7,0,0,50,Medium,12007.47
DRV03625,67,43,60.0,1,2.6,31.3,1.9,0,4,59,High,17250.69
DRV03626,41,20,45.7,1,3.5,67.1,24.6,1,0,88,Low,7091.96
DRV03627,49,17,59.4,3,4.0,61.6,6.6,1,1,67,Medium,10779.33
DRV03628,42,0,54.9,2,0.7,44.9,15.3,0,0,84,Low,7234.34
DRV03629,45,20,37.3,1,2.9,66.0,4.8,0,1,96,Low,6508.41
DRV03630,34,11,70.0,3,2.0,45.5,4.4,0,0,91,Low,6228.62
DRV03631,38,12,92.0,1,4.7,36.4,11.3,1,2,45,High,17647.22
DRV03632,62,13,44.3,7,0.9,42.1,4.8,1,1,68,Medium,12062.64
DRV03633,53,3,75.1,13,5.4,41.7,43.2,1,2,20,High,20660.73
DRV03634,25,5,43.1,16,8.3,7.6,5.6,2,1,20,High,19346.15
DRV03635,23,0,88.4,10,2.6,49.1,7.8,0,0,54,Medium,12170.51
DRV03636,33,12,65.0,2,2.7,102.5,1.7,0,2,75,Medium,11393.98
DRV03637,69,35,71.5,0,2.7,63.2,26.8,0,1,81,Low,7503.56
DRV03638,28,8,41.8,4,3.5,45.4,7.4,0,0,83,Low,6462.61
DRV03639,30,5,31.3,11,3.3,66.5,6.1,1,1,43,High,17525.84
DRV03640,32,12,36.9,0,5.2,18.1,11.4,0,0,88,Low,5455.06
DRV03641,70,17,53.7,4,6.1,37.7,15.5,0,0,79,Low,7158.08
DRV03642,30,9,37.3,2,6.0,52.6,6.8,0,2,61,Medium,12889.98
DRV03643,33,9,56.9,0,0.5,69.4,6.7,2,1,77,Medium,12417.87
DRV03644,26,8,69.4,3,0.2,43.4,8.9,1,0,80,Low,6838.08
DRV03645,37,10,60.8,4,2.2,65.5,2.7,1,0,85,Low,6748.69
DRV03646,61,19,72.9,2,1.4,47.1,5.6,0,0,99,Low,5395.64
DRV03647,41,15,43.3,1,2.2,20.6,7.1,2,1,72,Medium,12256.99
DRV03648,52,31,67.8,0,2.5,29.6,26.6,0,0,82,Low,5736.03
DRV03649,42,17,54.7,2,1.3,60.2,32.6,1,0,83,Low,6987.28
DRV03650,42,8,58.0,0,0.2,49.9,5.5,0,1,94,Low,7104.0
DRV03651,50,30,58.6,0,4.4,55.8,17.0,7,0,47,High,18951.63
DRV03652,45,19,61.5,7,1.2,41.4,1.8,0,0,95,Low,6068.9
DRV03653,70,42,68.5,0,2.2,38.1,4.3,0,0,99,Low,4361.99
DRV03654,55,27,53.2,4,7.8,72.0,12.9,0,0,85,Low,5864.88
DRV03655,23,2,51.3,9,2.5,33.2,2.2,0,0,71,Medium,11711.02
DRV03656,21,1,46.4,8,2.6,5,14.1,0,0,70,Medium,12886.2
DRV03657,56,12,37.0,10,2.0,40.4,11.6,0,1,63,Medium,12152.17
DRV03658,29,9,55.7,1,2.3,73.8,10.4,0,2,67,Medium,10916.82
DRV03659,30,8,65.0,2,1.3,73.8,5.2,2,3,42,High,19011.85
DRV03660,59,16,63.9,5,1.5,66.3,5.9,0,1,80,Low,7463.16
DRV03661,63,40,60.0,2,1.4,73.1,7.2,0,0,100,Low,4491.45
DRV03662,62,15,71.3,13,2.2,38.9,15.5,0,3,38,High,18565.84
DRV03663,52,9,70.1,0,2.3,44.8,8.2,0,1,89,Low,7592.97
DRV03664,70,1,75.6,5,1.5,91.0,7.2,2,0,58,Medium,12600.69
DRV03665,27,8,50.4,1,1.0,62.7,23.9,0,4,50,High,19560.99
DRV03666,38,6,64.4,4,1.8,41.8,13.2,2,0,66,Medium,11882.48
DRV03667,23,5,68.6,3,1.5,63.8,6.1,0,1,77,Low,8584.06
DRV03668,35,13,54.5,0,2.5,43.6,31.0,0,0,87,Low,6545.95
DRV03669,53,6,49.1,0,5.7,65.4,20.6,0,0,81,Low,7478.68
DRV03670,19,0,79.9,3,2.7,51.0,2.4,0,1,58,Medium,13514.16
DRV03671,43,18,39.4,4,10,34.5,11.5,1,0,70,Medium,10955.86
DRV03672,60,5,38.8,0,1.9,27.5,3.0,0,1,95,Low,6941.83
DRV03673,46,6,52.6,8,0.5,62.0,23.5,0,0,63,Medium,11491.36
DRV03674,52,23,69.8,1,0.7,6.1,15.1,2,1,71,Medium,12298.96
DRV03675,47,6,66.6,5,5.0,5,7.1,1,3,31,High,17772.7
DRV03676,67,9,37.7,0,3.8,55.6,7.6,0,0,91,Low,5990.6
DRV03677,28,3,74.8,5,1.3,66.2,6.9,2,0,58,Medium,12606.42
DRV03678,66,0,59.4,0,0.5,5,14.4,1,1,72,Medium,12452.22
DRV03679,25,4,57.6,1,0.7,28.1,14.9,1,0,83,Low,7828.27
